最终成绩,第二次评审标准分极差,一阶段极差,专家一标准分,专家二标准分,专家三标准分,专家四标准分,专家五标准分,一阶段成绩
,,14.81,,,,,,
,,6.87,,,,,,
,,8.82,,,,,,
,,11.58,,,,,,
,,8.59,,,,,,
,,20.76,,,,,,
,,19.26,,,,,,
,,12.89,,,,,,
,,5.15,,,,,,
,,22.34,,,,,,
,,7.01,,,,,,
,,6.18,,,,,,
,,26.70,,,,,,
,,9.58,,,,,,
,,16.52,,,,,,
,,20.29,,,,,,
,,11.27,,,,,,
,,7.39,,,,,,
,,9.22,,,,,,
,,7.67,,,,,,
,,3.61,,,,,,
,,8.15,,,,,,
,,7.16,,,,,,
,,8.32,,,,,,
,,8.64,,,,,,
,,15.42,,,,,,
,,9.76,,,,,,
,,17.04,,,,,,
,,12.34,,,,,,
,,2.78,,,,,,
,,9.52,,,,,,
,,8.15,,,,,,
,,13.69,,,,,,
,,9.64,,,,,,
,,20.68,,,,,,
,,4.19,,,,,,
,,14.08,,,,,,
,,15.65,,,,,,
,,15.09,,,,,,
,,1.80,,,,,,
,,15.26,,,,,,
,,31.49,,,,,,
,,6.45,,,,,,
,,15.50,,,,,,
,,9.14,,,,,,
,,11.25,,,,,,
,,7.73,,,,,,
,,19.37,,,,,,
,,9.63,,,,,,
,,10.68,,,,,,
,,10.48,,,,,,
,,15.11,,,,,,
,,12.39,,,,,,
,,12.03,,,,,,
,,9.92,,,,,,
,,9.53,,,,,,
,,13.33,,,,,,
,,11.00,,,,,,
,,10.30,,,,,,
,,19.46,,,,,,
,,12.35,,,,,,
,,12.91,,,,,,
,,7.21,,,,,,
,,6.22,,,,,,
,,20.45,,,,,,
,,17.42,,,,,,
,,18.14,,,,,,
,,9.85,,,,,,
,,21.67,,,,,,
,,20.39,,,,,,
,,11.09,,,,,,
,,7.35,,,,,,
,,9.39,,,,,,
,,10.10,,,,,,
,,7.91,,,,,,
,,8.77,,,,,,
,,15.99,,,,,,
,,12.52,,,,,,
,,17.30,,,,,,
,,6.55,,,,,,
,,12.21,,,,,,
,,6.83,,,,,,
,,12.83,,,,,,
,,11.08,,,,,,
,,36.29,,,,,,
,,10.90,,,,,,
,,10.14,,,,,,
,,5.86,,,,,,
,,29.00,,,,,,
,,7.63,,,,,,
,,4.33,,,,,,
,,12.64,,,,,,
,,9.37,,,,,,
,,18.73,,,,,,
,,10.38,,,,,,
,,17.99,,,,,,
,,7.11,,,,,,
,,7.84,,,,,,
,,10.89,,,,,,
,,21.64,,,,,,
,,5.17,,,,,,
,,19.21,,,,,,
,,8.45,,,,,,
,,8.77,,,,,,
,,6.41,,,,,,
,,17.95,,,,,,
,,26.72,,,,,,
,,9.29,,,,,,
,,17.95,,,,,,
,,15.02,,,,,,
,,19.54,,,,,,
,,7.12,,,,,,
,,10.16,,,,,,
,,6.82,,,,,,
,,13.31,,,,,,
,,15.18,,,,,,
,,20.90,,,,,,
,,4.74,,,,,,
,,9.96,,,,,,
,,7.86,,,,,,
,,2.95,,,,,,
,,12.83,,,,,,
,,7.59,,,,,,
,,6.90,,,,,,
,,5.38,,,,,,
,,5.35,,,,,,
,,6.15,,,,,,
,,30.51,,,,,,
,,18.00,,,,,,
,,16.99,,,,,,
,,10.85,,,,,,
,,7.38,,,,,,
,,8.88,,,,,,
,,10.33,,,,,,
,,19.31,,,,,,
,,17.07,,,,,,
,,15.42,,,,,,
,,6.28,,,,,,
,,9.75,,,,,,
,,18.85,,,,,,
,,25.63,,,,,,
,,6.32,,,,,,
,,16.92,,,,,,
,,11.67,,,,,,
,,19.98,,,,,,
,,5.85,,,,,,
,,14.81,,,,,,
,,11.73,,,,,,
,,13.73,,,,,,
,,11.57,,,,,,
,,13.82,,,,,,
,,20.39,,,,,,
,,14.10,,,,,,
,,6.80,,,,,,
,,2.96,,,,,,
,,16.70,,,,,,
,,10.84,,,,,,
,,27.61,,,,,,
,,20.57,,,,,,
,,34.55,,,,,,
,,9.28,,,,,,
,,11.92,,,,,,
,,9.84,,,,,,
,,13.65,,,,,,
,,3.05,,,,,,
,,7.18,,,,,,
,,12.67,,,,,,
,,16.41,,,,,,
,,22.08,,,,,,
,,11.97,,,,,,
,,16.42,,,,,,
,,12.45,,,,,,
,,10.08,,,,,,
,,7.55,,,,,,
,,4.48,,,,,,
,,8.53,,,,,,
,,11.14,,,,,,
,,10.31,,,,,,
,,15.44,,,,,,
,,17.71,,,,,,
,,14.92,,,,,,
,,14.46,,,,,,
,,3.87,,,,,,
,,9.92,,,,,,
,,23.09,,,,,,
,,11.18,,,,,,
,,28.75,,,,,,
,,10.61,,,,,,
,,13.97,,,,,,
,,20.27,,,,,,
,,5.72,,,,,,
,,5.05,,,,,,
,,8.01,,,,,,
,,9.63,,,,,,
,,9.24,,,,,,
,,13.37,,,,,,
,,13.86,,,,,,
,,5.93,,,,,,
,,12.83,,,,,,
,,8.53,,,,,,
,,23.14,,,,,,
,,9.20,,,,,,
,,16.47,,,,,,
,,14.95,,,,,,
,,26.37,,,,,,
,,8.60,,,,,,
,,9.84,,,,,,
,,8.63,,,,,,
,,30.07,,,,,,
,,14.56,,,,,,
,,21.05,,,,,,
,,23.91,,,,,,
,,4.68,,,,,,
,,13.59,,,,,,
,,6.42,,,,,,
,,5.85,,,,,,
,,9.47,,,,,,
,,5.64,,,,,,
,,21.81,,,,,,
,,4.41,,,,,,
,,7.32,,,,,,
,,19.14,,,,,,
,,11.21,,,,,,
,,8.87,,,,,,
,,7.44,,,,,,
,,15.94,,,,,,
,,10.20,,,,,,
,,12.90,,,,,,
,,18.85,,,,,,
,,8.98,,,,,,
,,10.51,,,,,,
,,13.93,,,,,,
,,6.53,,,,,,
,,6.06,,,,,,
,,8.83,,,,,,
,,39.26,,,,,,
,,8.76,,,,,,
,,6.34,,,,,,
,,39.22,,,,,,
,,9.98,,,,,,
,,15.16,,,,,,
,,6.92,,,,,,
,,7.11,,,,,,
,,11.87,,,,,,
,,14.87,,,,,,
,,7.23,,,,,,
,,7.31,,,,,,
,,17.26,,,,,,
,,15.18,,,,,,
,,8.20,,,,,,
,,13.69,,,,,,
,,14.41,,,,,,
,,12.16,,,,,,
,,9.17,,,,,,
,,9.47,,,,,,
,,13.98,,,,,,
,,11.24,,,,,,
,,18.21,,,,,,
,,12.37,,,,,,
,,5.18,,,,,,
,,12.70,,,,,,
,,8.93,,,,,,
,,4.79,,,,,,
,,11.50,,,,,,
,,17.16,,,,,,
,,5.89,,,,,,
,,9.13,,,,,,
,,11.63,,,,,,
,,9.43,,,,,,
,,8.45,,,,,,
,,21.05,,,,,,
,,24.92,,,,,,
,,16.80,,,,,,
,,20.74,,,,,,
,,6.80,,,,,,
,,13.44,,,,,,
,,15.74,,,,,,
,,23.78,,,,,,
,,10.16,,,,,,
,,8.21,,,,,,
,,12.53,,,,,,
,,14.20,,,,,,
,,14.57,,,,,,
,,28.33,,,,,,
,,6.68,,,,,,
,,17.37,,,,,,
,,5.77,,,,,,
,,11.09,,,,,,
,,13.30,,,,,,
,,27.54,,,,,,
,,26.09,,,,,,
,,33.87,,,,,,
,,14.20,,,,,,
,,14.45,,,,,,
,,19.57,,,,,,
,,21.46,,,,,,
,,9.94,,,,,,
,,12.14,,,,,,
,,13.35,,,,,,
,,10.94,,,,,,
,,10.36,,,,,,
,,5.21,,,,,,
,,9.51,,,,,,
,,3.13,,,,,,
,,23.80,,,,,,
,,16.94,,,,,,
,,8.84,,,,,,
,,14.19,,,,,,
,,16.53,,,,,,
,,8.94,,,,,,
,,12.72,,,,,,
,,29.76,,,,,,
,,3.76,,,,,,
,,9.87,,,,,,
,,8.64,,,,,,
,,8.30,,,,,,
,,8.43,,,,,,
,,10.11,,,,,,
,,7.22,,,,,,
,,19.94,,,,,,
,,12.12,,,,,,
,,15.36,,,,,,
,,11.30,,,,,,
,,11.58,,,,,,
,,8.60,,,,,,
,,16.52,,,,,,
,,12.90,,,,,,
,,6.25,,,,,,
,,29.27,,,,,,
,,7.40,,,,,,
,,4.23,,,,,,
,,11.22,,,,,,
,,7.96,,,,,,
,,9.10,,,,,,
,,5.34,,,,,,
,,7.30,,,,,,
,,9.28,,,,,,
,,12.18,,,,,,
,,9.70,,,,,,
,,16.25,,,,,,
,,8.41,,,,,,
,,6.38,,,,,,
,,10.60,,,,,,
,,24.74,,,,,,
,,7.04,,,,,,
,,13.28,,,,,,
,,24.10,,,,,,
,,4.36,,,,,,
,,5.06,,,,,,
,,22.74,,,,,,
,,6.72,,,,,,
,,21.64,,,,,,
,,11.87,,,,,,
,,7.85,,,,,,
,,14.37,,,,,,
,,18.90,,,,,,
,,15.08,,,,,,
,,9.26,,,,,,
,,31.38,,,,,,
,,12.03,,,,,,
,,13.35,,,,,,
,,15.97,,,,,,
,,13.34,,,,,,
,,12.50,,,,,,
,,11.33,,,,,,
,,16.18,,,,,,
,,8.34,,,,,,
,,22.79,,,,,,
,,9.33,,,,,,
,,11.89,,,,,,
,,23.45,,,,,,
,,19.57,,,,,,
,,11.61,,,,,,
,,11.66,,,,,,
,,4.30,,,,,,
,,12.21,,,,,,
,,8.68,,,,,,
,,5.63,,,,,,
,,9.19,,,,,,
,,7.45,,,,,,
,,6.47,,,,,,
,,14.07,,,,,,
,,10.55,,,,,,
,,15.68,,,,,,
,,17.15,,,,,,
,,7.95,,,,,,
,,7.90,,,,,,
,,16.40,,,,,,
,,8.04,,,,,,
,,11.93,,,,,,
,,6.77,,,,,,
,,7.62,,,,,,
,,7.21,,,,,,
,,5.82,,,,,,
,,7.60,,,,,,
,,18.50,,,,,,
,,13.47,,,,,,
,,16.76,,,,,,
,,23.91,,,,,,
,,14.89,,,,,,
,,26.09,,,,,,
,,9.78,,,,,,
,,8.24,,,,,,
,,5.37,,,,,,
,,17.98,,,,,,
,,7.70,,,,,,
,,9.55,,,,,,
,,5.43,,,,,,
,,13.53,,,,,,
,,12.51,,,,,,
,,7.84,,,,,,
,,8.25,,,,,,
,,7.89,,,,,,
,,16.52,,,,,,
,,3.62,,,,,,
,,16.04,,,,,,
,,10.37,,,,,,
,,3.74,,,,,,
,,12.59,,,,,,
,,15.18,,,,,,
,,13.83,,,,,,
,,7.76,,,,,,
,,14.61,,,,,,
,,5.80,,,,,,
,,10.48,,,,,,
,,6.96,,,,,,
,,11.86,,,,,,
,,9.78,,,,,,
,,38.36,,,,,,
,,18.48,,,,,,
,,5.63,,,,,,
,,20.70,,,,,,
,,26.18,,,,,,
,,14.99,,,,,,
,,5.83,,,,,,
,,17.65,,,,,,
,,20.01,,,,,,
,,6.99,,,,,,
,,8.66,,,,,,
,,11.67,,,,,,
,,31.68,,,,,,
,,19.63,,,,,,
,,19.36,,,,,,
,,16.35,,,,,,
,,23.02,,,,,,
,,18.20,,,,,,
,,6.93,,,,,,
,,21.78,,,,,,
,,12.66,,,,,,
,,7.25,,,,,,
,,19.43,,,,,,
,,7.81,,,,,,
,,15.74,,,,,,
,,18.95,,,,,,
,,6.11,,,,,,
,,15.34,,,,,,
,,41.63,,,,,,
,,7.64,,,,,,
,,10.94,,,,,,
,,8.76,,,,,,
,,8.84,,,,,,
,,5.81,,,,,,
,,9.70,,,,,,
,,41.79,,,,,,
,,9.60,,,,,,
,,27.73,,,,,,
,,16.78,,,,,,
,,29.21,,,,,,
,,15.36,,,,,,
,,6.49,,,,,,
,,16.36,,,,,,
,,23.82,,,,,,
,,14.55,,,,,,
,,13.10,,,,,,
,,6.12,,,,,,
,,12.21,,,,,,
,,19.31,,,,,,
,,16.93,,,,,,
,,15.74,,,,,,
,,8.29,,,,,,
,,23.78,,,,,,
,,7.25,,,,,,
,,11.39,,,,,,
,,20.42,,,,,,
,,15.32,,,,,,
,,4.03,,,,,,
,,8.19,,,,,,
,,24.88,,,,,,
,,13.99,,,,,,
,,12.77,,,,,,
,,10.69,,,,,,
,,13.98,,,,,,
,,11.02,,,,,,
,,5.00,,,,,,
,,10.84,,,,,,
,,25.35,,,,,,
,,37.81,,,,,,
,,24.60,,,,,,
,,40.59,,,,,,
,,30.59,,,,,,
,,11.77,,,,,,
,,16.59,,,,,,
,,30.22,,,,,,
,,12.16,,,,,,
,,3.73,,,,,,
,,19.83,,,,,,
,,11.25,,,,,,
,,15.93,,,,,,
,,18.06,,,,,,
,,11.26,,,,,,
,,11.60,,,,,,
,,9.79,,,,,,
,,12.47,,,,,,
,,14.00,,,,,,
,,31.78,,,,,,
,,7.14,,,,,,
,,19.08,,,,,,
,,18.60,,,,,,
,,12.30,,,,,,
,,17.05,,,,,,
,,13.98,,,,,,
,,4.39,,,,,,
,,12.47,,,,,,
,,13.51,,,,,,
,,12.35,,,,,,
,,11.35,,,,,,
,,3.24,,,,,,
,,12.63,,,,,,
,,7.43,,,,,,
,,14.38,,,,,,
,,9.28,,,,,,
,,11.44,,,,,,
,,24.32,,,,,,
,,12.67,,,,,,
,,18.96,,,,,,
,,23.98,,,,,,
,,5.70,,,,,,
,,16.31,,,,,,
,,18.42,,,,,,
,,10.13,,,,,,
,,8.42,,,,,,
,,7.53,,,,,,
,,22.36,,,,,,
,,15.71,,,,,,
,,18.67,,,,,,
,,11.83,,,,,,
,,17.54,,,,,,
,,21.71,,,,,,
,,20.73,,,,,,
,,8.08,,,,,,
,,18.95,,,,,,
,,28.32,,,,,,
,,9.73,,,,,,
,,14.62,,,,,,
,,12.09,,,,,,
,,8.77,,,,,,
,,3.76,,,,,,
,,9.35,,,,,,
,,4.35,,,,,,
,,21.04,,,,,,
,,17.07,,,,,,
,,9.79,,,,,,
,,11.33,,,,,,
,,12.83,,,,,,
,,14.42,,,,,,
,,5.93,,,,,,
,,11.56,,,,,,
,,9.33,,,,,,
,,22.28,,,,,,
,,19.64,,,,,,
,,21.25,,,,,,
,,18.46,,,,,,
,,26.49,,,,,,
,,9.63,,,,,,
,,13.99,,,,,,
,,11.49,,,,,,
,,16.43,,,,,,
,,14.05,,,,,,
,,6.87,,,,,,
,,10.44,,,,,,
,,10.26,,,,,,
,,20.91,,,,,,
,,10.47,,,,,,
,,16.06,,,,,,
,,17.89,,,,,,
,,8.56,,,,,,
,,13.55,,,,,,
,,16.81,,,,,,
,,16.07,,,,,,
,,18.53,,,,,,
,,3.30,,,,,,
,,3.54,,,,,,
,,5.67,,,,,,
,,15.08,,,,,,
,,15.77,,,,,,
,,13.88,,,,,,
,,15.44,,,,,,
,,20.86,,,,,,
,,13.31,,,,,,
,,7.01,,,,,,
,,18.64,,,,,,
,,9.27,,,,,,
,,5.67,,,,,,
,,15.29,,,,,,
,,23.07,,,,,,
,,10.27,,,,,,
,,12.45,,,,,,
,,5.92,,,,,,
,,18.59,,,,,,
,,15.26,,,,,,
,,14.69,,,,,,
,,9.53,,,,,,
,,7.68,,,,,,
,,11.50,,,,,,
,,9.03,,,,,,
,,7.73,,,,,,
,,15.40,,,,,,
,,5.90,,,,,,
,,14.43,,,,,,
,,14.43,,,,,,
,,10.35,,,,,,
,,21.98,,,,,,
,,23.75,,,,,,
,,6.70,,,,,,
,,16.27,,,,,,
,,9.87,,,,,,
,,13.67,,,,,,
,,4.75,,,,,,
,,16.90,,,,,,
,,15.03,,,,,,
,,14.83,,,,,,
,,15.64,,,,,,
,,18.00,,,,,,
,,15.13,,,,,,
,,4.57,,,,,,
,,9.73,,,,,,
,,15.36,,,,,,
,,16.25,,,,,,
,,11.89,,,,,,
,,6.16,,,,,,
,,10.50,,,,,,
,,19.95,,,,,,
,,7.96,,,,,,
,,18.80,,,,,,
,,12.20,,,,,,
,,12.50,,,,,,
,,14.96,,,,,,
,,15.06,,,,,,
,,16.57,,,,,,
,,17.04,,,,,,
,,15.61,,,,,,
,,6.72,,,,,,
,,14.68,,,,,,
,,18.49,,,,,,
,,17.34,,,,,,
,,10.51,,,,,,
,,20.67,,,,,,
,,4.59,,,,,,
,,7.73,,,,,,
,,20.35,,,,,,
,,12.79,,,,,,
,,15.09,,,,,,
,,9.14,,,,,,
,,16.09,,,,,,
,,4.81,,,,,,
,,9.24,,,,,,
,,8.06,,,,,,
,,12.28,,,,,,
,,3.38,,,,,,
,,18.75,,,,,,
,,16.42,,,,,,
,,5.90,,,,,,
,,16.16,,,,,,
,,9.69,,,,,,
,,7.36,,,,,,
,,14.30,,,,,,
,,13.26,,,,,,
,,10.57,,,,,,
,,6.10,,,,,,
,,7.53,,,,,,
,,16.19,,,,,,
,,16.62,,,,,,
,,10.31,,,,,,
,,18.36,,,,,,
,,7.40,,,,,,
,,12.53,,,,,,
,,12.64,,,,,,
,,6.53,,,,,,
,,6.91,,,,,,
,,16.16,,,,,,
,,14.10,,,,,,
,,11.44,,,,,,
,,14.40,,,,,,
,,13.08,,,,,,
,,13.07,,,,,,
,,8.04,,,,,,
,,18.09,,,,,,
,,10.61,,,,,,
,,9.72,,,,,,
,,12.84,,,,,,
,,14.63,,,,,,
,,9.88,,,,,,
,,15.40,,,,,,
,,17.76,,,,,,
,,17.24,,,,,,
,,20.88,,,,,,
,,22.94,,,,,,
,,12.29,,,,,,
,,22.96,,,,,,
,,8.07,,,,,,
,,12.61,,,,,,
,,11.21,,,,,,
,,9.85,,,,,,
,,5.74,,,,,,
,,11.64,,,,,,
,,16.37,,,,,,
,,17.33,,,,,,
,,14.86,,,,,,
,,7.72,,,,,,
,,17.21,,,,,,
,,9.67,,,,,,
,,8.92,,,,,,
,,4.84,,,,,,
,,26.36,,,,,,
,,5.96,,,,,,
,,17.06,,,,,,
,,15.36,,,,,,
,,10.14,,,,,,
,,12.96,,,,,,
,,9.81,,,,,,
,,14.48,,,,,,
,,9.55,,,,,,
,,10.57,,,,,,
,,20.91,,,,,,
,,13.04,,,,,,
,,22.36,,,,,,
,,15.45,,,,,,
,,8.07,,,,,,
,,8.93,,,,,,
,,21.93,,,,,,
,,14.95,,,,,,
,,9.73,,,,,,
,,5.88,,,,,,
,,20.73,,,,,,
,,15.52,,,,,,
,,11.10,,,,,,
,,10.84,,,,,,
,,14.32,,,,,,
,,15.55,,,,,,
,,6.87,,,,,,
,,28.23,,,,,,
,,15.37,,,,,,
,,18.41,,,,,,
,,16.94,,,,,,
,,9.38,,,,,,
,,9.71,,,,,,
,,22.82,,,,,,
,,11.60,,,,,,
,,12.38,,,,,,
,,16.05,,,,,,
,,13.07,,,,,,
,,9.84,,,,,,
,,15.99,,,,,,
,,14.22,,,,,,
,,7.42,,,,,,
,,9.98,,,,,,
,,5.30,,,,,,
,,7.44,,,,,,
,,11.94,,,,,,
,,7.82,,,,,,
,,12.65,,,,,,
,,16.46,,,,,,
,,13.74,,,,,,
,,10.22,,,,,,
,,19.85,,,,,,
,,12.33,,,,,,
,,14.75,,,,,,
,,14.62,,,,,,
,,9.46,,,,,,
,,5.45,,,,,,
,,9.41,,,,,,
,,20.04,,,,,,
,,14.14,,,,,,
,,11.96,,,,,,
,,18.27,,,,,,
,,10.78,,,,,,
,,17.90,,,,,,
,,14.95,,,,,,
,,13.40,,,,,,
,,11.00,,,,,,
,,14.93,,,,,,
,,6.87,,,,,,
,,9.45,,,,,,
,,10.40,,,,,,
,,5.81,,,,,,
,,7.10,,,,,,
,,12.16,,,,,,
,,15.16,,,,,,
,,14.33,,,,,,
,,5.59,,,,,,
,,14.74,,,,,,
,,7.72,,,,,,
,,16.05,,,,,,
,,18.47,,,,,,
,,12.04,,,,,,
,,7.04,,,,,,
,,25.30,,,,,,
,,7.25,,,,,,
,,16.96,,,,,,
,,9.75,,,,,,
,,4.21,,,,,,
,,11.84,,,,,,
,,15.34,,,,,,
,,8.58,,,,,,
,,11.14,,,,,,
,,10.12,,,,,,
,,10.48,,,,,,
,,13.07,,,,,,
,,10.67,,,,,,
,,8.74,,,,,,
,,8.21,,,,,,
,,4.97,,,,,,
,,20.82,,,,,,
,,11.96,,,,,,
,,12.71,,,,,,
,,10.70,,,,,,
,,9.88,,,,,,
,,12.34,,,,,,
,,11.93,,,,,,
,,12.13,,,,,,
,,4.01,,,,,,
,,10.11,,,,,,
,,10.15,,,,,,
,,14.35,,,,,,
,,7.03,,,,,,
,,8.19,,,,,,
,,8.74,,,,,,
,,20.50,,,,,,
,,24.78,,,,,,
,,19.59,,,,,,
,,5.90,,,,,,
,,16.55,,,,,,
,,21.82,,,,,,
,,19.39,,,,,,
,,10.24,,,,,,
,,4.29,,,,,,
,,18.55,,,,,,
,,20.26,,,,,,
,,10.37,,,,,,
,,9.67,,,,,,
,,12.68,,,,,,
,,17.15,,,,,,
,,11.94,,,,,,
,,10.02,,,,,,
,,10.27,,,,,,
,,14.69,,,,,,
,,10.56,,,,,,
,,18.56,,,,,,
,,17.60,,,,,,
,,18.37,,,,,,
,,17.19,,,,,,
,,16.29,,,,,,
,,7.60,,,,,,
,,10.23,,,,,,
,,12.04,,,,,,
,,10.08,,,,,,
,,10.84,,,,,,
,,6.40,,,,,,
,,10.31,,,,,,
,,10.85,,,,,,
,,11.71,,,,,,
,,11.82,,,,,,
,,18.70,,,,,,
,,13.36,,,,,,
,,13.13,,,,,,
,,25.12,,,,,,
,,13.73,,,,,,
,,17.14,,,,,,
,,7.16,,,,,,
,,15.47,,,,,,
,,16.29,,,,,,
,,6.67,,,,,,
,,12.10,,,,,,
,,10.56,,,,,,
,,9.02,,,,,,
,,19.33,,,,,,
,,19.88,,,,,,
,,25.03,,,,,,
,,16.25,,,,,,
,,10.73,,,,,,
,,7.38,,,,,,
,,15.22,,,,,,
,,10.38,,,,,,
,,14.48,,,,,,
,,13.18,,,,,,
,,13.10,,,,,,
,,9.67,,,,,,
,,16.34,,,,,,
,,16.76,,,,,,
,,3.82,,,,,,
,,14.84,,,,,,
,,17.36,,,,,,
,,6.88,,,,,,
,,14.43,,,,,,
,,11.69,,,,,,
,,10.21,,,,,,
,,21.51,,,,,,
,,11.16,,,,,,
,,22.71,,,,,,
,,16.14,,,,,,
,,9.60,,,,,,
,,8.19,,,,,,
,,17.43,,,,,,
,,10.92,,,,,,
,,15.19,,,,,,
,,11.61,,,,,,
,,7.03,,,,,,
,,12.26,,,,,,
,,10.78,,,,,,
,,16.96,,,,,,
,,17.91,,,,,,
,,8.68,,,,,,
,,10.39,,,,,,
,,15.87,,,,,,
,,12.12,,,,,,
,,16.50,,,,,,
,,10.03,,,,,,
,,13.97,,,,,,
,,11.35,,,,,,
,,20.56,,,,,,
,,7.64,,,,,,
,,8.59,,,,,,
,,14.21,,,,,,
,,9.90,,,,,,
,,13.36,,,,,,
,,12.99,,,,,,
,,9.35,,,,,,
,,18.72,,,,,,
,,18.11,,,,,,
,,16.15,,,,,,
,,8.32,,,,,,
,,11.44,,,,,,
,,19.25,,,,,,
,,8.16,,,,,,
,,8.52,,,,,,
,,13.35,,,,,,
,,12.06,,,,,,
,,6.25,,,,,,
,,5.83,,,,,,
,,12.71,,,,,,
,,6.29,,,,,,
,,16.51,,,,,,
,,11.99,,,,,,
,,6.40,,,,,,
,,5.04,,,,,,
,,10.70,,,,,,
,,11.16,,,,,,
,,14.99,,,,,,
,,12.62,,,,,,
,,17.98,,,,,,
,,10.46,,,,,,
,,13.69,,,,,,
,,15.63,,,,,,
,,14.54,,,,,,
,,10.64,,,,,,
,,13.85,,,,,,
,,17.65,,,,,,
,,11.33,,,,,,
,,15.23,,,,,,
,,15.56,,,,,,
,,5.48,,,,,,
,,11.50,,,,,,
,,8.30,,,,,,
,,11.04,,,,,,
,,8.79,,,,,,
,,14.54,,,,,,
,,6.70,,,,,,
,,22.36,,,,,,
,,16.98,,,,,,
,,9.56,,,,,,
,,8.74,,,,,,
,,14.87,,,,,,
,,9.06,,,,,,
,,7.24,,,,,,
,,19.42,,,,,,
,,7.32,,,,,,
,,17.81,,,,,,
,,14.85,,,,,,
,,7.29,,,,,,
,,16.24,,,,,,
,,16.94,,,,,,
,,9.64,,,,,,
,,15.58,,,,,,
,,9.79,,,,,,
,,6.12,,,,,,
,,16.99,,,,,,
,,8.51,,,,,,
,,18.76,,,,,,
,,16.10,,,,,,
,,20.25,,,,,,
,,7.11,,,,,,
,,17.11,,,,,,
,,17.47,,,,,,
,,13.67,,,,,,
,,18.87,,,,,,
,,16.78,,,,,,
,,10.35,,,,,,
,,7.53,,,,,,
,,8.31,,,,,,
,,10.23,,,,,,
,,3.69,,,,,,
,,9.29,,,,,,
,,21.45,,,,,,
,,11.48,,,,,,
,,16.35,,,,,,
,,13.70,,,,,,
,,13.51,,,,,,
,,17.74,,,,,,
,,7.98,,,,,,
,,7.85,,,,,,
,,6.44,,,,,,
,,12.81,,,,,,
,,14.28,,,,,,
,,12.84,,,,,,
,,12.79,,,,,,
,,17.80,,,,,,
,,10.44,,,,,,
,,9.35,,,,,,
,,16.21,,,,,,
,,19.77,,,,,,
,,12.71,,,,,,
,,13.69,,,,,,
,,8.60,,,,,,
,,9.83,,,,,,
,,8.32,,,,,,
,,15.19,,,,,,
,,14.84,,,,,,
,,9.58,,,,,,
,,8.34,,,,,,
,,10.48,,,,,,
,,14.35,,,,,,
,,16.75,,,,,,
,,12.77,,,,,,
,,17.64,,,,,,
,,13.88,,,,,,
,,13.22,,,,,,
,,9.24,,,,,,
,,11.48,,,,,,
,,11.84,,,,,,
,,20.43,,,,,,
,,13.88,,,,,,
,,16.98,,,,,,
,,12.61,,,,,,
,,19.33,,,,,,
,,7.33,,,,,,
,,9.40,,,,,,
,,12.34,,,,,,
,,24.75,,,,,,
,,6.68,,,,,,
,,11.96,,,,,,
,,8.98,,,,,,
,,6.62,,,,,,
,,3.26,,,,,,
,,8.39,,,,,,
,,20.55,,,,,,
,,16.81,,,,,,
,,10.29,,,,,,
,,9.36,,,,,,
,,10.69,,,,,,
,,13.69,,,,,,
,,10.06,,,,,,
,,9.37,,,,,,
,,10.97,,,,,,
,,11.26,,,,,,
,,13.68,,,,,,
,,11.95,,,,,,
,,10.47,,,,,,
,,10.52,,,,,,
,,6.91,,,,,,
,,11.45,,,,,,
,,21.42,,,,,,
,,11.08,,,,,,
,,16.12,,,,,,
,,5.38,,,,,,
,,25.93,,,,,,
,,6.72,,,,,,
,,14.92,,,,,,
,,14.91,,,,,,
,,8.03,,,,,,
,,8.58,,,,,,
,,17.32,,,,,,
,,9.46,,,,,,
,,19.29,,,,,,
,,18.06,,,,,,
,,8.81,,,,,,
,,19.98,,,,,,
,,8.52,,,,,,
,,8.68,,,,,,
,,9.25,,,,,,
,,2.66,,,,,,
,,10.40,,,,,,
,,15.26,,,,,,
,,10.48,,,,,,
,,9.37,,,,,,
,,5.78,,,,,,
,,3.09,,,,,,
,,23.31,,,,,,
,,11.82,,,,,,
,,7.78,,,,,,
,,9.11,,,,,,
,,6.79,,,,,,
,,15.88,,,,,,
,,9.46,,,,,,
,,11.20,,,,,,
,,12.78,,,,,,
,,9.63,,,,,,
,,10.55,,,,,,
,,17.35,,,,,,
,,9.23,,,,,,
,,18.22,,,,,,
,,13.62,,,,,,
,,8.89,,,,,,
,,20.63,,,,,,
,,4.42,,,,,,
,,5.12,,,,,,
,,13.81,,,,,,
,,5.96,,,,,,
,,10.06,,,,,,
,,19.17,,,,,,
,,10.59,,,,,,
,,11.82,,,,,,
,,14.90,,,,,,
,,15.75,,,,,,
,,4.43,,,,,,
,,14.77,,,,,,
,,16.52,,,,,,
,,12.91,,,,,,
,,11.56,,,,,,
,,12.28,,,,,,
,,11.07,,,,,,
,,11.97,,,,,,
,,6.64,,,,,,
,,8.20,,,,,,
,,7.73,,,,,,
,,13.47,,,,,,
,,9.43,,,,,,
,,8.61,,,,,,
,,13.10,,,,,,
,,16.98,,,,,,
,,7.84,,,,,,
,,11.91,,,,,,
,,14.90,,,,,,
,,10.88,,,,,,
,,13.07,,,,,,
,,8.47,,,,,,
,,7.54,,,,,,
,,6.69,,,,,,
,,6.74,,,,,,
,,17.09,,,,,,
,,20.52,,,,,,
,,11.22,,,,,,
